question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,original_answering_options
1261,1,5,"In general, how important, if at all, is having a lot of money in order for a man to live a fulfilling life?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']"
1262,1,1,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']"
1262,1,2,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']"
1262,1,3,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant']"
1262,1,4,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']"
1262,1,5,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']"
1263,1,1,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']"
1263,1,2,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,"['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']"
1263,1,3,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,"['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant']"
1263,1,4,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']"
1263,1,5,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']"
1264,1,1,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']"
1264,1,2,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']"
1264,1,3,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant']"
1264,1,4,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']"
1264,1,5,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']"
1265,1,1,How much do you agree or disagree with the following statement? Society is better off if couples who want to stay together long-term eventually get married.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
1265,1,2,How much do you agree or disagree with the following statement? Society is better off if couples who want to stay together long-term eventually get married.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
1265,1,3,How much do you agree or disagree with the following statement? Society is better off if couples who want to stay together long-term eventually get married.,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']"
1265,1,4,How much do you agree or disagree with the following statement? Society is better off if couples who want to stay together long-term eventually get married.,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']"
1265,1,5,How much do you agree or disagree with the following statement? Society is better off if couples who want to stay together long-term eventually get married.,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']"
1266,1,1,How much do you agree or disagree with the following statement? Society is just as well off when couples who want to stay together long term choose not to marry as when they eventually marry.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
1266,1,2,How much do you agree or disagree with the following statement? Society is just as well off when couples who want to stay together long term choose not to marry as when they eventually marry.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
1266,1,3,How much do you agree or disagree with the following statement? Society is just as well off when couples who want to stay together long term choose not to marry as when they eventually marry.,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']"
1266,1,4,How much do you agree or disagree with the following statement? Society is just as well off when couples who want to stay together long term choose not to marry as when they eventually marry.,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']"
1266,1,5,How much do you agree or disagree with the following statement? Society is just as well off when couples who want to stay together long term choose not to marry as when they eventually marry.,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']"
1267,1,1,How much do you agree or disagree with the following statement? Couples who are married do a better job raising children than couples who are living together but are not married.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
1267,1,2,How much do you agree or disagree with the following statement? Couples who are married do a better job raising children than couples who are living together but are not married.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
